id,Rented Bike Count
12388,1363.9044139973603
10376,260.3100921214793
10050,256.5999657882278
18056,857.8962386778068
16249,272.1397796428287
16387,0.0
18433,0.0
16439,2080.6734710613327
18028,156.42032517860946
15462,682.8083661160032
14770,288.6765018469739
11312,2110.462374371129
10500,397.5994215376827
14474,100.50358001794152
11425,546.6103375108711
11959,1243.4743282450959
15026,128.99960730208676
13839,118.10391520782028
17092,0.0
14851,93.53593996276857
16198,123.74510913909134
14375,954.7957518348546
18666,784.8328551210016
13428,439.44552948491935
14654,1394.1066800969418
17115,1341.5726545585558
16206,170.5984065614168
11212,2231.148864212512
10095,335.9027912287572
16834,278.64011697339384
18383,296.9517223486662
10227,1760.7855804948017
17242,196.88953374981344
15403,151.60211623474385
11588,726.3706904654631
10799,42.39638790288436
11073,1270.3104096505517
15714,1659.7184677066623
12625,771.1868021074406
10218,736.1031463699765
14422,170.04901531645675
13904,160.41369319180075
13952,1076.0661904455826
11411,680.5169976979353
17851,1416.664630442513
11981,327.14843377623515
18496,962.7872035278241
12505,157.40297942726633
11960,1921.961658807711
15329,39.21377312088371
12695,369.6124736242246
18325,50.24376972334517
14644,2286.578063293585
10347,1937.369137504364
10828,1682.6055682962888
13183,14.784389170230089
10611,271.98521897810406
10450,1004.5636910967288
11440,363.0989795457458
13330,1331.108199658082
14297,405.02445921340717
12997,921.8137428882944
18162,912.4094190744722
13614,33.46016753603087
13545,358.89266943212345
16451,223.1115614536817
17828,1053.1652237672834
10017,593.7843874878973
15701,446.43617647103656
15347,361.39493032846644
15209,289.425502611927
18090,282.85409807732304
11689,543.938743769282
14411,718.5243250631114
16590,61.19768520110477
10863,153.95698967196535
10626,640.6813491033844
15351,1058.1891400798752
16159,1269.979931147194
16120,309.6436059241591
18438,206.42603698619894
10653,1127.8165115407726
16937,112.16680912484935
13260,19.695155160434503
17927,35.851661084174204
15961,609.8961531353326
11368,652.3152176188022
14860,552.5042554597901
16456,156.2131134738232
16603,368.57437835279757
18385,1519.3941662423656
14333,1406.46707557012
14563,1954.1334862963258
17436,693.0864006211389
13587,1537.990160878428
16586,416.9520511177482
17197,816.667644911945
11536,95.13056244380712
10406,1140.6958289175013
10292,185.04479649794263
16823,416.2627982968729
14961,985.9236420465336
14084,124.69935563007891
12839,138.67373580320873
16682,143.2508124735832
13407,902.0155112282703
12645,219.95264873726006
11822,755.6879366771086
12379,647.424218163899
12871,1569.7436156732115
11776,595.4755079137694
14784,486.93758835494447
12392,669.4004113900305
18657,341.57819746504754
11072,77.35446772579171
10340,2363.3309802602034
15687,1326.5482635803605
18471,2410.9085433116998
15053,121.12236606529426
14489,2303.3674236431543
14673,407.58232713187215
16787,0.0
11301,331.63720832374935
18186,156.10898144590914
10342,456.28984133768364
17435,1594.6977030978812
14657,1414.184768967338
18120,910.0085004014818
11512,802.4756976707279
18589,1115.329303950311
12155,1800.8771550463425
14620,1559.980950138306
10145,481.70229398564163
10032,414.7982373398637
11255,888.9542030662114
13319,965.5923585904306
11727,1488.026395136617
17737,157.25319670979508
17687,939.4952868003547
12447,0.0
13125,1174.8155408056055
14025,1423.467918146348
13976,232.161688688514
13393,711.3220299695475
15706,520.9783804528741
13626,982.95105376358
16643,1067.667884904726
15065,937.5886231809565
12166,308.8276500229539
15631,0.0
17330,839.6487300756611
15860,842.220128193876
18514,1254.1676162157637
10200,1215.7924768060052
11910,1467.4982253452138
17532,1451.9620649068045
15433,726.3721412388572
15968,423.9503134522736
11210,1664.8721598167513
18586,736.3813152395289
17655,1339.8646853891732
11310,149.85960298666222
11012,199.55952406088588
17026,346.45422992971896
10105,2299.7461321491696
12577,332.1364842232823
10712,73.31915270611239
18411,730.0889437048452
17343,1225.831871074489
17483,246.21840542370086
17010,136.65548820177577
15042,152.84558407011087
11953,187.15061587825718
14723,243.57443215169843
11053,1499.745068007915
10975,346.80068101819865
11260,814.3496146367424
16729,315.628372214234
14850,1610.4890131481825
12456,1113.7982004389262
10918,210.7205873112603
17815,0.0
10948,540.1732028606708
16056,109.94119562664578
10694,2060.9379291062314
14861,279.8609582549914
11688,1334.3974393782091
17340,220.92644528645306
12731,230.03086205063664
15914,149.9053463257361
12713,688.9361633066144
15797,2007.659282919435
13351,222.59367684162726
18275,1201.47746264797
18018,224.35009290414737
14400,691.5235377962006
16110,34.17040105961162
13305,1365.5415086393878
15074,33.09705945295441
13077,2514.9029349445527
10451,96.80693238353757
14665,295.2799732577266
17463,854.5414133088891
13597,2173.6711361400853
15004,150.48882408338596
11410,2169.437947446767
11060,700.5689693813083
12949,45.6499085278763
18722,606.3772095869735
16749,2572.3619815608495
18185,1331.5503304841968
17579,824.2228282181484
11847,301.9681331738963
16880,1083.9955277763274
12305,1604.3833162262424
10364,468.0349947199282
18027,117.40382739528812
13739,970.0726754786664
17305,76.5354788998796
16553,808.3690479278412
16948,218.9692147181318
14979,225.24059660731956
13079,338.7810160274442
11543,254.71846185970645
17752,1014.642278834931
11794,596.1036682830318
14998,2133.2247113185877
14932,169.36204990853068
16286,174.37751836408825
13495,464.9011897186841
15829,165.48357764530127
14134,1296.1299057642125
14316,2082.878659104533
18525,273.89054928674113
17297,610.101082172779
14072,98.36071534873628
16344,812.3347548207198
17902,315.7465851215057
11243,648.8706260051712
11381,1337.2801077370373
13058,1027.669880040502
18528,140.63026151587147
11519,458.74038699411545
10792,1130.5244316466033
14560,528.9545550218573
15442,1523.7554589905428
15388,469.8199258869182
14742,924.6684528892334
10224,269.59811979105564
12219,185.8729560506822
15710,716.9219848431153
13922,146.4775885074604
17053,0.0
10166,672.7639955966871
16361,1149.8602641098032
10780,212.96019953661153
10362,2675.521780627972
12773,1833.3992481904506
18199,0.0
12682,1576.1197445060016
16133,874.7365713812469
11306,260.50486628473226
15167,226.98957220940167
15134,479.94894120911033
13189,1463.0721629257798
10583,279.42294644499634
11363,168.68109691807865
13456,384.97705440422334
17924,676.6133668238928
15379,1466.0859663905717
17528,1045.2308260876684
11640,318.50408867358306
11885,1092.694721975168
15523,189.89591739812457
17523,38.78052568984951
10060,163.2400095229259
17113,426.9071147728954
11077,183.09166040783757
10482,1231.3215089708065
10947,538.9840137578906
15791,313.805425199467
10012,208.75796775579727
10793,160.2026606956302
15319,1655.83195140221
17864,231.28509551691963
11625,1953.1120255351582
12522,881.9182788980754
13256,1922.8710545574802
17751,191.27271341689706
11311,1165.495915135119
17992,686.3817033682066
10057,531.7904252973841
13190,0.0
14518,544.4879642770969
16203,601.4362451178781
16968,1593.2515457989543
10940,1273.3187574648632
14608,886.3861424811287
16454,1188.4112058581281
11149,1096.2250288591483
14771,779.1121501762029
17543,163.76535019880367
15600,152.09692937691935
10546,507.217075163587
13648,1324.6250910647314
14663,1002.4808903507852
16369,78.43613802050955
10191,1926.8574605125812
15626,298.7553440900096
15260,1090.237922653215
10794,2385.1081114397925
13747,66.09336423410393
13875,89.32589835242273
18687,1290.4407627475016
12231,796.3668103065618
18448,1155.892077921778
13563,175.70195157965892
15925,416.70625121361627
12267,346.52658726239724
16068,699.4885222756968
11619,751.2778203047822
11863,2454.817847034374
13749,146.7143597268477
17400,524.9520223667502
13908,662.6175654337576
18173,627.7143430462584
16650,483.14159399586003
11972,2122.0235159765143
12173,50.79019225476857
11907,3001.68518455318
13405,363.14479989020145
15146,1399.0791908762205
18183,388.9385327347341
12133,149.1432975892991
15499,1114.1519181954682
16750,426.88463560789717
15340,1482.0016015080237
16457,0.0
13627,454.512702582541
11333,52.592476286616645
12698,720.4090977346093
18541,2016.5742230057072
12663,1773.2713575239054
11020,132.35823367362096
13090,1000.612621750691
18251,29.276209394911483
14328,100.37597640191045
14490,1386.1442213057753
10625,107.44708043604925
15665,485.33479952769216
18701,333.3975320961873
14024,0.0
14899,45.14392392586501
14003,1257.1816043688332
17780,457.55588523327606
11337,0.0
14527,0.0
16773,68.80976630599659
17100,1054.688172435994
10534,252.99970610975095
11887,975.193497460932
14558,1101.5197179229924
11763,529.4528365749591
13341,693.1893345190351
16024,432.98692765718107
15757,2339.037606565405
12579,2114.9618023194757
13299,1050.1970500965797
18417,806.6893910748263
13986,456.717529573001
10464,0.0
14878,29.163585194377518
14845,309.3786495758092
11304,480.88888183355476
18574,1061.5820153878797
11181,115.44411162799425
14434,720.0515572850959
15390,473.4817581444515
14951,858.7029298676391
16320,1309.6052750625836
15152,230.76891846526848
15810,1826.3789898312075
17388,358.3728722237625
10427,1252.405985481213
17781,353.84340743705275
17804,1589.2231842135043
15945,899.9685083823291
10603,267.4049719809267
16255,1345.261622670774
14607,221.73595661657131
17510,15.065118276039879
15266,1270.660456024056
16974,1122.3649884751594
10677,591.7544751494581
12776,957.9003441127792
13758,164.6858069788089
15549,730.3263420552471
10726,65.53981432155119
11550,222.94849611753307
10691,855.1548050549516
11664,196.4239593388384
15353,232.00014130703897
13179,115.02077223721456
13632,162.56204705013235
14290,1340.3004600204347
10125,127.46086433496728
15458,1189.45364957822
13879,538.2320685502422
16534,858.2388790762029
13838,22.22792753144993
16243,2258.7467671889585
10809,1792.4091584385064
15400,2698.37721368271
14953,33.68065176604423
13191,473.8619924682863
12013,1082.1170361766776
14304,58.99435513605403
17245,1419.6501893222776
12911,104.00135245187589
17544,63.976577740273186
11867,141.41343105141954
11014,348.0093941237142
14728,0.0
12918,293.49794554632103
17712,262.49496955749197
13279,174.6343900229468
16448,435.6738883622711
10750,309.3760977049681
16319,357.75978408804633
13633,866.1452234306073
10640,141.67870555162864
13596,1062.3074878527486
12394,377.01302227816996
13452,357.5209091499881
12701,1852.803487086993
18320,1442.6685882208742
18706,416.7183832966405
14992,147.28315909044412
18685,355.6045587497475
10271,220.58233001599274
15494,1737.8038973658577
14398,219.8761009103431
13578,384.370621454074
15148,1287.6164240038456
17855,1322.561729532687
15935,0.0
12280,82.53525320155765
18608,696.4977781210936
11088,142.44023301843245
16664,209.82314619291938
17120,915.0830230031909
11228,679.5199267706328
13026,197.75022177064184
10382,893.1440602214046
11668,171.00888707489094
16461,309.9581508915123
17459,785.0405909417583
10920,0.0
14455,546.5575507895823
13528,463.21778582976117
15559,262.74092818559114
15818,0.0
15200,1044.9415248429843
18119,273.7243434195057
13564,865.2985090468167
18718,1954.8924821737476
10865,511.87283165614497
18744,776.5803951223635
18446,90.99676358646597
16399,0.0
17554,274.9065263896711
17091,139.52714252616065
16396,268.17608074627805
10768,733.7492554302421
12247,1249.7864603239968
12291,1474.9456713774953
13698,624.1338903144492
15564,398.2739825033607
11385,265.084442702184
14294,233.54270967054435
15711,244.86943392456166
17764,2091.212596526827
11250,502.0466025686902
13242,272.17404218572227
15532,230.92783046461523
11174,116.23292030642165
18158,0.0
17969,103.6878094630915
13695,202.8874224427366
18577,330.73620782828516
13237,116.0469113817947
11505,198.30990356247295
13379,1563.3126189533418
12353,577.5466969675799
10422,1024.6520365492377
17047,1026.6580631976808
12571,0.0
15278,1388.743613279592
18479,142.37785350730277
15354,143.25307056728906
14252,1037.3345356565032
12982,982.2638139579284
14597,165.55926904892976
17841,224.0342763829408
18476,214.53690136922222
11005,380.53016111883267
14309,210.98858472106397
12300,204.35301678017453
12301,288.9229438930273
12399,663.50461601941
14457,433.2281312295817
14819,108.07100684375293
17980,2402.323723712076
16808,249.88337029094475
15188,0.0
14779,283.46798248164686
14986,211.7459769294661
13886,124.89687646199017
18204,114.52400851695884
17688,2783.4279404660256
17296,450.86011249829954
15978,745.2987934084906
17187,657.5808359959442
15168,1133.5207139070658
15387,342.02082400905493
17276,651.8754377763717
11495,501.35297869975716
15547,3019.1147835987395
18382,845.4261271726382
14113,2007.1844204098809
10296,1994.5529554457166
14105,891.4223285586111
16449,0.0
16402,87.69440762254786
10041,978.2181756176985
17638,536.8454900392769
11388,380.79136063839985
10730,865.4221024064763
10488,958.2606011352367
17522,828.5706232989413
12690,1372.546943083631
17565,249.20134474880822
13549,254.23022189311422
14599,1040.1830065082322
10884,1540.88284503502
11354,19.027652744545392
18224,306.7069879101066
10297,250.33733409048455
12670,224.5335031212444
10011,816.0649771282904
16504,1235.640117170979
13233,1039.3091852130913
10908,572.023688429063
18500,352.7159279633644
10666,238.31521692728234
13757,141.26178908157357
14074,588.0839299707969
12495,535.0792729175304
17000,2252.85389238235
13635,37.25144668638647
18508,231.99341909533376
10688,1334.834241820869
16096,1580.9517722578578
18212,3209.4035553315607
10753,402.77198402368606
14898,86.48152491837314
17872,1489.965992919144
11951,869.0898321263735
16662,188.5042257085534
14909,967.2975943787767
18322,410.54047285567094
15158,939.1096570081605
13047,1171.1023234520653
10955,924.5960667311134
15713,291.9129416057393
16552,336.2219343904682
10995,1026.9081400243153
17984,1261.7203825432225
18355,744.1602344430848
18529,863.3047081703924
11408,114.08533105196318
16957,217.95297924556493
18266,41.5469948521258
14835,269.20353190666316
16581,1851.47390543012
12925,1572.2625719561497
15513,594.0139166750517
10965,23.622933214810928
16698,14.793862838863946
12469,347.72369023285603
10404,1176.5904950787078
17807,1485.5304031556398
12147,1548.310648078475
12443,509.7162652689427
17034,219.62382671243105
15863,1060.7792602085117
15305,1381.7315731604813
13999,998.5092352440797
16495,394.4867518601836
15181,212.36592885033417
18389,787.4159369535614
13029,1109.9491395790553
12452,621.1073633487822
10738,933.9035075099453
10707,466.0538483033007
14529,1899.4394324363802
18495,449.53796228644273
15224,470.36166762492536
14808,680.4838041749733
16354,13.077834552730067
11928,160.71795543145512
16304,1258.8152483509023
18562,217.08236041582825
17856,1036.4261939838598
11710,1620.518133138661
12035,1422.8709664628623
11370,188.04845981815438
13794,518.657278605053
16871,742.6424288872363
12775,317.20490925214517
13339,496.641119213396
16935,1394.524018070906
13145,1263.287576125287
14609,734.0903503856792
11680,1064.4850701386054
14200,80.33322940138979
17556,1195.0727425860382
14184,351.60267649038474
13609,1939.3377695439176
18488,0.0
14993,113.40205558615244
14933,178.9266229154282
10300,359.9218665462415
10513,448.23640792257254
18606,2424.134354043561
12064,52.289355460687375
15342,316.83103663368837
14142,64.1555005579398
11755,994.7871579389098
17451,63.91093328959448
15542,1061.3588709978635
18736,1482.6727009149665
14450,1070.8910482153374
14919,1134.4200119466436
17396,187.35057161134213
16872,237.21682328601847
13804,1860.382239290249
13772,921.101382105392
17082,925.4771115346634
13638,1309.235424774188
17545,1142.9943096466964
11838,102.80067920487986
14149,1229.716936906617
10847,1329.164532749957
11803,575.4108685693978
15931,0.0
13532,325.6421991099833
12289,91.94544354243374
10195,359.95630287142853
16685,979.6134591568052
13970,90.16625458580916
16421,273.05515516161506
14800,143.35674768714088
16101,1015.5544654609421
12770,927.0653883776223
11383,725.7084664037213
11366,785.2193054307563
10023,979.2344185899865
15058,1372.637793724925
10989,1707.7459083139581
10715,457.76488920601525
11682,583.3115925793461
13777,646.6211488082115
15657,0.0
14634,1918.697298285265
17603,115.1245640306144
10490,72.35330811044568
15335,1362.3735708278869
15747,230.2479447172763
12055,94.67341153054217
15625,383.0070781870343
16343,252.99008915311796
17819,260.8506303458609
13030,111.3354294182448
17710,1261.7334073088603
10639,885.7080086604799
13389,488.8857068055005
11846,423.1812293406133
18177,631.6422411220142
18105,1030.3313664793131
18628,252.30623786996821
17683,1726.15435945782
14549,0.0
18044,1002.1579692827177
15330,1066.340543774941
15438,1710.2214586266696
12607,570.8358602996908
13451,167.08339663141047
11239,422.33530186440044
17008,0.0
16919,646.9358478982724
14766,1146.9116884556818
18210,1708.9159064242835
10852,386.9138347901933
14181,1950.690103653513
11761,1148.7311789712737
13803,691.9108169089949
11905,627.5206089439258
14858,916.9754317837387
10071,107.62836464746655
14509,431.1924810382273
18530,813.1098948883013
14825,120.12270327567315
15913,2172.746408222843
16535,1011.0234727249592
18533,1534.5244764148765
15804,2163.4086371992753
12084,1358.6274143222222
10545,343.02204950044546
17016,512.7009026948195
16335,99.71268115036315
17535,55.17325932149683
12478,648.6942654332493
13468,169.17392934297413
14645,758.086699845787
14122,200.7654387924826
18683,71.7517844834432
16300,643.4817281575315
12176,72.56334523930806
16492,928.3148629528976
14023,1257.506716248926
14815,137.97928557307077
16166,1660.88694172434
17848,600.4527498059306
12998,586.2876940640922
15615,1072.988521008109
18278,181.45874076393832
14239,117.25954022471224
16239,1189.0225856428253
16738,664.4626920032223
14826,1007.9860756148413
16927,195.93725812937984
16536,458.12909986531156
14004,616.5161987516879
11494,412.7409332847067
18080,1105.0196547855148
14925,1341.1087761981528
12720,1008.2544700634564
12527,622.9372846982575
10444,706.9276790127396
10361,209.5156003913396
11033,41.695155706318495
12790,1461.1948976265785
16765,127.62532536927395
11282,0.0
17152,136.99354593851166
12331,2029.878643475708
16913,499.0483384516033
18213,1605.3559805122607
17070,30.977332371869558
14538,1177.9107629189027
16982,2495.098207452419
17471,0.0
11897,521.4480985580424
13943,1067.7166315360184
16802,2343.520458790306
10006,332.0997588112774
12838,193.159481357375
11328,509.4085844448344
18164,535.6737731821598
13488,167.15414045165141
15318,1667.359739601748
16918,2026.6578978592884
17086,1221.2265267074504
17665,972.142342344989
16291,172.55792999712713
12521,0.0
12745,54.15671060018694
11491,76.36769160402358
11987,801.9426707486796
16879,270.9985322388924
14907,1164.959721333913
13584,772.3897975351064
17236,1030.5057034386587
12901,233.4485557490478
14617,434.9310159316075
15170,350.9907509592721
18248,1360.432931561476
12220,1082.1896591268342
12830,93.42127379628468
14862,69.04731330901943
17468,1805.0310115611164
14962,439.71527388215515
11549,723.3019468150331
10249,326.4076122539184
17033,356.6091129871284
12282,273.6946645742231
15613,961.4848845054626
13935,114.20963748828498
16887,605.577734219051
10154,553.1677592287139
11063,62.90569773338648
16098,1238.5221396370673
11986,321.5094092822323
18668,153.23162981214756
14372,849.4050994503139
12221,1580.0184472840274
18697,234.82846027106376
12318,746.7650269063613
13162,192.01829004482795
16442,195.92558106683634
17349,339.62616761843475
17217,1292.1368321203836
16530,224.60899777270362
15623,1371.0382589310052
12680,480.97627123716734
15901,1378.9059617483836
10785,325.90788840321557
15485,207.17141053925732
14739,188.2709025301017
18152,9.712431072681625
17990,724.9005006776928
11071,432.7070031911635
18069,248.92504129564736
17597,101.56328174301022
17284,868.4099363264402
13490,1760.842372366973
13270,346.57338720896655
13773,1677.602345226673
11460,99.33828360442268
15568,137.14938764227907
18734,1083.4787954794824
16979,448.04899471315787
16989,402.87608624435495
11516,1211.7886875255542
10816,1053.0147182806488
10979,1112.705994196684
13023,1424.6747736721788
13173,1727.0077524489534
16331,628.7331772469951
11447,880.004375025281
15661,310.3852255730861
13213,1293.7420880900381
13746,1652.7886880257877
16408,1403.0492178849302
11372,448.0105107068488
11569,1463.811671365359
12270,609.277123411886
14924,1790.534060176642
17153,968.1500193842362
11970,1649.5152780011615
16563,212.12228186730744
18647,230.88513207619064
16691,1555.5610037370377
17703,53.594649364777325
12589,266.2758066856734
18638,826.8700593178986
17689,305.5735959299848
11812,249.33135878774914
10493,1380.2188488469383
17201,531.1217465610262
16712,952.1295588397954
12283,163.93747335036764
17089,1198.0601297597561
10080,1171.8648353550184
15902,835.0314228771281
14014,0.0
13902,1677.4982714742403
13240,630.1717582577553
12697,220.51790498652696
13615,231.93437454254772
14419,546.3276062148419
12644,494.5687438925871
14416,412.55277090662855
13679,1006.9575904976117
13855,1484.5797957222155
13425,670.049097379579
17273,970.6595184724583
14244,482.54809246118486
12893,1609.628345037986
18208,171.77152514416167
18559,157.64335021228436
12531,304.81137032119966
18581,0.0
17195,332.41798407583417
10457,478.26057892806745
15293,1539.1220422282147
10838,977.9226543235202
13081,68.51167225565744
12869,679.932768801965
16794,1826.754430909547
12066,873.4447814980708
14420,1211.3224202755923
12277,226.73937345254248
12081,1881.5637774515617
17542,515.6198463059748
18648,54.80909455045257
15085,1830.7189117323526
11575,357.53991484358846
11448,270.38358378857663
11275,859.4828389765266
16437,12.032836016408236
17238,1408.6584109275705
10962,141.81923189045924
10248,153.48449237296586
12556,629.8634228200605
15204,52.91411376174542
13651,967.5548287857064
12856,826.7340885416322
11923,595.589621851345
17048,300.5850453571581
16839,919.5717616884318
17723,327.2968792353879
13303,269.8610085714149
18235,2511.649207396809
10004,40.60782743932104
15226,1054.952636959284
18352,1259.7535732891074
18571,624.7116472595251
12033,110.0522682670975
12439,1138.3662710632625
11462,131.71688300536408
16006,1001.1194712486816
16545,294.48886675239225
18108,0.0
11068,617.7274037556784
11139,246.66816006717377
12030,443.0463748787971
15489,192.0413556680332
15640,1160.2375236535759
11659,1403.637005368633
13966,1076.7279435327237
16033,206.83213698359003
18076,699.3514158887174
11202,299.291148657343
15417,1760.4741990967877
11991,24.891318794155154
18646,141.3827976326021
15492,2213.2860546587517
13842,602.8174494586954
16156,485.40268616354746
11032,669.0433099212412
17513,277.9549351382993
12906,489.00461808969726
16205,22.6818255911189
18308,105.41430535763462
15589,0.0
10495,289.6062653647209
14498,2143.2033339382974
15258,421.91315472586257
10403,455.57911868675853
10841,178.53587693149422
18442,3317.1736334897946
17954,307.2559084446896
18157,2199.2617542670578
17354,346.6724094597194
15441,0.0
10870,20.13013764738328
16443,2625.8039363829303
15410,1795.7022528737402
18267,562.6991838836027
14086,424.1124168160461
10581,146.5400045874145
13229,1567.8652911186555
15272,840.2832706982581
16129,459.05840948721857
11242,597.7835401230877
17805,185.3063480350496
12938,489.99106833064104
10773,123.06563182656528
11393,407.0827614899764
12671,1743.279432122678
15686,109.76789545686394
15887,92.39411395914723
10592,56.615816062285646
14340,84.60396224286576
11152,2335.028819025593
11387,138.60153612425282
13391,97.22765341665863
17690,1350.5072790552858
12292,1102.188432054627
14735,1099.3742230187447
14269,276.32936230769803
16953,328.10606522543924
10280,128.71629764165507
16233,1028.1994997224974
15505,595.1664266907463
10598,604.7463456522723
17818,678.6807255285487
17409,610.9797689994215
15916,1255.6434421314402
15530,507.60391611352287
12702,182.59089242876854
17318,233.5342163998955
12110,319.5583919318724
12813,1944.330153909151
16954,24.44103574414023
13951,229.69913314757773
13826,445.2226189743208
11475,593.1748397828061
16758,0.0
17377,755.8646435102531
11593,1515.1363217738356
16376,967.7464615994434
13599,116.181756481924
12261,440.37567395515634
12406,1191.2546934288684
12689,806.3734552799876
12362,1176.7800455252723
10116,1150.5206089951023
15252,1609.3616435492654
14638,1101.839465273261
17133,1373.5465733163423
10303,1011.0490375189602
10204,133.7191331114018
14341,22.824241624483353
18207,1092.289113633094
10540,247.4466307783163
17929,0.0
11007,1487.6672408342456
17918,670.7309652611513
14053,1194.2182317031984
10543,802.2019726846654
17830,69.39473261074689
15622,363.30701152182763
15555,1865.9870047138902
16410,240.28727286222133
18434,163.58968451539823
13108,454.24698462746574
10825,212.92740602140253
15447,1840.4072582410975
11225,998.8405801872859
16310,222.92928571060827
17341,323.7333017139148
11870,35.155708190704765
16616,203.05595577542184
13113,2414.8556600905977
10830,611.3386553445847
13044,988.2711150163003
17018,326.38127027256303
17351,529.8524776231892
10215,197.88190593526804
15123,244.21032831521507
12899,463.2385434953178
11375,144.6433629953055
17073,227.71560172901567
14611,361.01300981760426
14194,1034.362174226469
10413,1805.6713629271972
18714,37.36603707569202
11546,200.1907341766085
12877,2170.6569652074722
17919,344.9612157503732
18412,396.0239289582221
10946,532.6877506068636
12091,1505.1170587628121
11175,372.9563068610429
18008,698.0838968051269
18632,35.53776426259346
14281,168.71797806309877
14523,753.3873570632579
11908,74.52346454762596
13567,1026.3933174497604
13717,735.4557377087726
11613,1112.7073287213573
13616,0.0
18576,255.25466502370787
11916,134.9401937317125
12617,93.21075429483128
17290,573.8307204162617
12616,590.2151203908692
10733,699.8219602462468
15380,1572.3700244283195
11177,243.63690320186492
13906,330.4621668191859
10165,241.7763256645406
11567,883.4733484486842
14740,58.72260307656729
12582,186.63991266266515
18136,274.17058855970055
11122,1936.2132487460285
14000,399.76547859248603
13834,0.0
16274,1132.2444761579839
15610,164.92708263863366
12866,309.7321753910318
18217,128.38726384374357
11257,571.9343596043112
14701,45.90585294703722
10491,53.47668384801588
16214,2295.6741399371795
11728,365.7312065820064
12711,273.4374873463059
12764,1198.202738662547
11520,1022.2302967870472
15259,203.04558811383134
18189,518.7763768218313
10180,893.325590444941
16472,224.4772813937339
16103,1301.3891340706448
10675,189.27476762269913
12339,8.942257090969498
15302,1655.7010378503962
15095,0.0
13702,124.64170517633691
13561,178.75863743239765
16016,63.37977586263192
13095,37.29922545426134
13776,198.54581102249472
13866,337.0070335880333
11360,352.9867372248064
17095,1011.7792740466884
14754,301.1797394835555
15851,105.28312758841531
13264,501.5818178949105
12244,166.33438978276385
15983,203.617151973968
11067,625.0469597761933
11667,2384.3237262819102
12681,1848.7258330448626
13498,953.3947645469916
15778,0.0
15787,143.2819517032539
11350,128.02330905544224
16322,72.19563366903165
13017,1575.605149148438
12712,1730.5673048734723
11497,121.29263238770048
10944,880.4648451135722
12696,986.2556609402741
13185,798.700667147975
14044,1306.5672204729021
10148,830.8691357921227
12271,129.18476196631696
12673,618.1233794364628
16842,1507.8581696762226
17438,359.23887003062873
16731,836.1482689466147
10791,1563.8430728779695
10213,283.46612718143416
12168,17.42862833351885
10036,348.9536294335323
16909,306.90212595521587
17478,1934.8570417060864
14903,1007.9784381463812
17447,179.08905405781567
11087,1375.874830494451
